# Gray-zone verdicts for pack-en-it — external LLM judge campaign, 2026-07-29.
# Judged by Claude (Fable 5): three parallel judges over the fabrication report
# worksheet (form, masking cost, distance-1 French base neighbors with
# frequencies), merged by the supervising judge (notes marked "arbitrated").
# Rubric: this pack is protection-only under a French primary lexicon, so an
# admitted form is merely never auto-corrected. Admit real English computing
# vocabulary a French user plausibly types, when neighbors and masking cost make
# an accidental slip toward it implausible; exclude Wiktionary noise, never-typed
# coinages, and any form one plausible slip from a French word that must stay
# correctable; uncertainty resolves to exclude.
# form<TAB>admit|exclude<TAB>note
triages	exclude	generic word shared with French, not a computing term
try	admit	core keyword typed daily (try/catch); tri y/i substitution not adjacent
tsrs	exclude	obsolete DOS acronym plural, never typed
tuio	exclude	niche protocol acronym, essentially never typed
tuple	admit	core CS term typed in French; no plausible one-slip French neighbor
tuples	admit	core CS term typed daily in French prose; neighbors need multiple edits
tweep	exclude	social-media slang nonce, never typed
twip	exclude	hyper-niche unit term; trip one substitution away
tōfu	exclude	macron debris, not IT
uaes	exclude	acronym-plural debris nobody types
uaf	exclude	niche security acronym typed uppercase
uids	admit	standard Unix admin plural typed lowercase; neighbors negligible
uled	exclude	junk abbreviation, never typed
umas	exclude	acronym-plural debris
unices	exclude	jocular plural, essentially never typed in French prose
unixes	exclude	jocular plural, essentially never typed in French prose
untie	exclude	generic English verb, not IT vocabulary
unties	exclude	generic English verb form, not IT vocabulary
upi	exclude	nonce acronym
uptimes	exclude	plural essentially never typed, singular is the usable form
urbis	exclude	nonce string
usenet	admit	established IT proper noun typed in prose; usent e-insertion implausible
usps	exclude	not computing vocabulary
usrs	exclude	path-fragment plural debris
utility	exclude	utilité one substitution away and common in French
utm	admit	standard URL parameter prefix typed lowercase; neighbors negligible
vaccines	exclude	not computing vocabulary
vanilla	admit	established dev jargon (vanilla JS); vanille a/e substitution not adjacent
variances	exclude	generic English plural, not IT vocabulary
variants	exclude	French variantes one e-deletion away
varint	admit	genuine encoding term (protobuf varint) typed lowercase; neighbors negligible
vber	exclude	junk string
vbr	exclude	niche encoding acronym typed uppercase
vdls	exclude	acronym-plural debris
vended	exclude	generic English participle, not IT vocabulary
vfat	admit	standard filesystem name typed lowercase in mount commands; neighbors negligible
vidlet	exclude	nonce coinage, never typed
vidlets	exclude	nonce coinage plural, never typed
virii	exclude	jocular incorrect plural, must stay correctable toward virus
virtual	admit	language keyword typed daily in French code prose; virtuel two edits away
visibility	exclude	generic English noun; French prose says visibilité
visionos	admit	genuine Apple OS name; reaching it from visions needs an implausible o insertion
vmm	exclude	niche virtualization acronym typed uppercase
vpls	exclude	niche carrier acronym typed uppercase
vpns	admit	standard admin plural; vins p/i substitution not adjacent
vtls	exclude	acronym-plural debris
vulnerable	exclude	French vulnerable with the accent dropped, must stay correctable
wad	exclude	niche game-file acronym, essentially never typed in prose
waf	exclude	security acronym written uppercase in practice
waker	exclude	nonce agent noun
wakers	exclude	nonce plural
wallet	admit	daily crypto term typed in French; valet/ballet not adjacent slips
wallets	admit	family with wallet; daily crypto plural
wam	exclude	nonce acronym
wbe	exclude	nonce acronym
wia	exclude	niche Windows acronym typed uppercase
wickets	exclude	not computing vocabulary
wifi	admit	daily vocabulary typed lowercase; neighbors negligible
wipes	exclude	generic English verb form, not IT vocabulary
wisa	exclude	nonce acronym
wiz	exclude	slang, not established French IT usage
wkid	exclude	nonce acronym
wmas	exclude	acronym-plural debris
woca	exclude	nonce/junk string
woff	admit	standard web font format typed lowercase as an extension; neighbors negligible
wore	exclude	generic English past tense, not IT vocabulary
wp	exclude	two-letter abbreviation, too much French mass for a short form
wpa	admit	standard WiFi security term typed lowercase; neighbors negligible
wrapt	exclude	archaic form debris
write	admit	core read/write dev vocabulary; w-initial shape has no French neighbor
wrote	exclude	generic English past tense, not IT vocabulary
xff	exclude	niche header abbreviation typed uppercase
xlet	exclude	obsolete Java TV coinage, never typed
xmas	exclude	not computing vocabulary
xmm	exclude	assembly register name, effectively never in prose
xoff	exclude	legacy flow-control token typed uppercase, essentially never in prose
xp	exclude	two-letter form written uppercase in practice, too much French mass nearby
xpointer	exclude	niche W3C spec name, essentially never typed
xpus	exclude	acronym-plural debris
xvalue	admit	genuine C++ term typed lowercase
ybit	exclude	hyper-niche unit prefix, never typed
yfga	exclude	nonce acronym
ygm	exclude	chat-slang acronym
yib	exclude	niche unit abbreviation, essentially never typed
yold	exclude	nonce string
yolden	exclude	junk string
zbit	exclude	hyper-niche unit prefix, never typed
zib	exclude	nonce string
zips	admit	standard archive-format plural typed daily; neighbors negligible
zombied	exclude	nonce participle, never typed
zomby	exclude	misspelling of zombie, must stay correctable
zumbi	exclude	misspelling of zombie
æmulation	exclude	ligature debris
